3,potato/moderately early potato,7981.8,7378.5,0,2017-06-01,2017-09-15
3,potato/moderately early potato,7974.7,7356.3,0,2017-06-01,2017-09-15
3,potato/moderately early potato,7981.8,7378.5,0,2017-06-01,2017-09-15
3,potato/moderately early potato,7981.8,7378.5,0,2017-06-01,2017-09-15
3,potato/moderately early potato,7981.8,7378.5,0,2017-06-01,2017-09-15
3,potato/moderately early potato,7981.8,7378.5,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8125.3,7153.9,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8125.3,7153.9,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8138.4,7146.7,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8138.4,7146.7,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8138.4,7146.7,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8138.4,7146.7,0,2017-06-01,2017-09-15
3,potato/moderately early potato,7994.1,7372,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8138.4,7146.7,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8096.4,7169.7,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8109.6,7162.8,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8096.4,7169.7,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8096.4,7169.7,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8096.4,7169.7,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8096.4,7169.7,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8115.7,7159.4,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8115.7,7159.4,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8129.4,7151.9,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8129.4,7151.9,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8129.4,7151.9,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8129.4,7151.9,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8109.6,7162.8,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8129.4,7151.9,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8061.5,7189.1,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8113,7160.9,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8061.5,7189.1,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8061.5,7189.1,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8061.5,7189.1,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8061.5,7189.1,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8083.2,7177,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8083.2,7177,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8135,7148.7,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8135,7148.7,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8135,7148.7,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8135,7148.7,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8113,7160.9,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8135,7148.7,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8130.1,7151.5,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8104.5,7165.7,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8130.1,7151.5,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8130.1,7151.5,0,2017-06-01,2017-09-15
3,potato/moderately early potato,8130.1,7151.5,0,2017-06-01,2017-09-15
