5,potato/moderately early potato,10174.4,8672.6,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10167.6,8651.3,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10174.1,8673.9,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10174.4,8672.6,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10174.1,8673.9,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10174.1,8673.9,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10126,8684.5,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10128.3,8699.9,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10102.6,8662,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10123.1,8678.8,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10123.1,8678.5,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10120.3,8675.2,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10171.8,8674.1,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10123.1,8678.9,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10130.5,8695.9,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10137,8685.2,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10130.7,8694.5,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10130.5,8695.9,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10130.5,8695.9,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10130.3,8697.2,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10155.5,8682.1,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10155.5,8682.1,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10161.4,8677.2,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10161.5,8674.6,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10161.5,8674.7,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10161.7,8673,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10137,8685.5,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10161.5,8674.6,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10097.5,8719.7,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10117,8683.1,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10097.5,8719.7,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10097.5,8719.7,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10097.5,8719.7,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10097.5,8719.7,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10125.9,8702.5,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10125.9,8702.5,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10147.2,8688.4,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10144.4,8672.3,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10147.4,8686.1,0,2019-06-01,2019-09-15
5,potato/moderately early potato,10147.2,8688.4,0,2019-06-01,2019-09-15
